ID,Boarding Area,Terminal,Language,Gender,Where,Country,Bay Area,Airport Rating,Art Rating,Restaurant Rating,Moving Walkways Rating,Arrival Booth Rating,Departure Booth Rating,Signage Rating,Directional Signs Rating,Parking Rating,Airtrain Rating,Parking Shuttle Rating,Rental Car Center Rating,Retail Rating,Form Of Transportation,Mode Of Transportation Rating,Car Arrivals,Green Rental,Question Green Rental,Carbon Offset,Purpose Of Travel,Ease Of Finding Way Rating,Security Rating,Airport Cleanliness,Boarding Area Cleanliness,Garage Cleanliness,Air Train Cleanliness,Rental Car Center Cleanliness,Restaurant Cleanliness,Restroom Cleanliness,Safety Rating,Aware Of Website,Used Website,Website Rating,Previous Departures This Year,Overall Satisfaction,Overall Cleanliness,Airport Wi Fi Use,Restaurant Spending,Retail Shop Spending
684,IA,International,Spanish,Female,Sacramento,US,,Very Good,Very Good,Very Good,,,,Very Good,,,,,,Very Good,Hotel Shuttle,Very Good,,No,,No,Wedding/Funeral,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,100,85.44528852,No,44.10211157,11.4573087
681,IA,International,Spanish,Female,Bellevue,US,,Very Good,,Very Good,Very Good,,,,,,,,,Very Good,Connecting flight,,,,,Yes,Moving,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,Yes,No,,0 Trips,100,81.61357619,No,56.7196626,53.84245129
683,IA,International,Spanish,Male,Bellevue,US,,,Good,Very Good,,,,,,,,,,Very Good,Connecting flight,,,,,Yes,Moving,Very Good,,Very Good,Very Good,,,,,Very Good,Very Good,Yes,No,,0 Trips,93.75,80.10540249,No,51.1831315,39.16368014
1331,IA,International,Spanish,Female,Seattle,US,,Very Good,Very Good,Very Good,Very Good,,,,Fair,,,,,,Connecting flight,,,,,No,Visiting Friends and Relatives,Good,,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,87.5,100,,50.70707578,14.96593115
1247,IA,International,English,Male,St. Louis,US,,Good,,,Very Good,Very Good,Very Good,Good,Good,,,,,Fair,Connecting flight,,,,,No,Business,Poor,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,77.77777778,100,No,102.9158123,24.72256218
200,IA,International,English,Female,Fremont,US,Alameda,Fair,,Fair,Very Good,,,,Very Good,,,,,Good,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,78.57142857,96.53887434,No,68.958352,0
1169,IG,International,English,Male,Ho Chi Man,Vietnam,,Very Good,Very Good,,Very Good,,,,Very Poor,,Very Good,,,Fair,BART,Very Good,,,,No,Business,Poor,Fair,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,69.44444444,100,No,32.10904548,0
1328,IA,International,Spanish,Female,Richmond,US,Contra Costa,Very Good,Very Good,Good,Very Good,,,,Very Good,,,,,,Private Car,,Curb Drop,No,,No,Business,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,96.42857143,91.63440336,No,102.2628803,0
895,IG,International,English,Female,San Anselmo,US,Marin,Very Good,Very Good,,Good,,,,Very Good,,,,,,Private Scheduled Bus,Very Good,,No,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,96.42857143,100,No,56.66868419,4.951581361
591,IA,International,English,Male,Tracy,US,Other,Very Good,Very Good,,Very Good,,,,Very Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,2 Trips,100,84.71946585,No,18.30479852,21.67700537
1257,IA,International,English,Male,Salt Lake City,US,,Very Good,Very Good,Fair,Very Good,Very Good,Very Good,Very Good,,,,,,,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,1 Trip,94.44444444,100,No,45.80188852,4.833655015
573,IA,International,English,Male,Alameda,US,Alameda,Good,Very Good,Fair,Fair,,,Fair,Fair,Fair,,,,Fair,BART,Very Good,,,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,3+ Trips,70.45454545,98.88550618,No,39.72776316,0
1139,IG,International,English,Female,Wickenburg,US,,Very Good,,,Very Good,,,,Very Good,,,,,,BART,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,No,,,0 Trips,100,83.63618383,No,48.07068505,0
686,IA,International,Spanish,Female,San Francisco,US,San Francisco,Very Good,Good,Good,Very Good,,,,Poor,,Very Good,,,Good,BART,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,,Very Good,Very Good,Yes,Yes,,3+ Trips,85,94.93598421,No,43.65637733,0.517212757
772,IA,International,English,Female,Wellington,New Zealand,,Very Good,Very Good,,Very Good,,,,Poor,,Very Good,,,Good,Connecting flight,,,,,Yes,Vacation,,,Very Good,Very Good,,Very Good,,,Very Good,Very Good,No,,,0 Trips,83.33333333,100,No,48.61038296,4.023318645
720,IG,International,English,Male,Astoria,US,,Very Good,Very Good,Very Good,Very Good,,,Good,Very Good,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,Very Good,,Very Good,Very Good,Yes,No,,1 Trip,94.44444444,100,No,35.26139618,0.501121977
1354,IA,International,English,Female,Boston,US,,Very Good,Very Good,Fair,Very Good,,,Good,Good,,,,Very Good,Good,Rental Car Center,Very Good,,Yes,No,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,Very Good,Very Good,,Very Good,Very Good,No,,,2 Trips,88.63636364,100,No,21.43068964,12.00951917
1136,IG,International,English,Male,Auckland,New Zealand,,Good,,Fair,Good,Very Good,Very Good,Good,Good,,Very Good,Fair,,Fair,Taxi,Fair,,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Fair,Very Good,Very Good,No,,,1 Trip,76.92307692,90.00251188,No,20.91326971,11.05912018
1353,IA,International,English,Male,Boston,US,,Very Good,Very Good,Fair,Very Good,,,Good,Good,,,,Very Good,Good,Rental Car Center,Very Good,,Yes,No,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,Very Good,Very Good,Fair,Very Good,Very Good,No,,,2 Trips,88.63636364,85.3757862,No,0,35.32107149
861,IA,International,English,Male,Townsville,,,Very Good,Good,Fair,Very Good,,,,Very Good,,,,,,Hotel Shuttle,Good,,No,,No,Visiting Friends and Relatives,Very Good,Good,Good,Good,,,,Good,Very Good,Very Good,No,,,2 Trips,84.375,79.50215608,No,26.94598495,23.70945293
15,IG,International,English,Female,Chicago,US,,Fair,Very Good,Fair,Fair,,,,Good,,,,,Fair,Connecting flight,,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,71.875,96.74335063,No,53.73412866,35.47723363
123,IG,International,Japanese,Female,Yokohama,Japan,,Good,Good,Poor,Good,,,Good,Good,,,,,Fair,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,77.77777778,100,No,21.04354254,3.214410905
776,IA,International,English,Female,Christchurch,New Zealand,,Good,Fair,Poor,Good,,,,Good,,,,,,Private Scheduled Bus,Good,,Yes,No,No,Vacation,Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,68.75,84.75864958,No,40.58621833,24.71392718
774,IA,International,English,Male,Windsor,United Kingdom,,Good,Fair,Poor,Very Good,,,,Very Good,,,,,,Connecting flight,,,Yes,Yes,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,78.57142857,100,No,31.35088333,37.84784291
777,IA,International,English,Male,Brighton,United Kingdom,,Poor,,Poor,Good,,,,Good,,,,,Poor,Private Scheduled Bus,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,65.625,94.92239663,No,27.72599487,10.35611491
781,IA,International,English,Female,Sawnsea,United Kingdom,,Fair,,Good,Good,,,,Good,,,,,Good,Shared Ride Van,Very Good,,No,,No,Vacation,Very Good,Poor,Very Good,Very Good,,,,Good,Very Good,Very Good,No,,,0 Trips,71.875,99.28322724,No,52.41806279,0
866,IA,International,English,Female,Brisbane,Australia,,Very Good,,Good,Very Good,,,,Very Good,,Very Good,,,Good,BART,Very Good,,No,,Yes,Vacation,Very Good,Fair,Very Good,Good,,Very Good,,Good,Very Good,Very Good,No,No,,2 Trips,88.88888889,90.03308298,No,38.22599697,8.601674954
865,IA,International,English,Male,Brisbane,Australia,,Very Good,Good,Fair,Very Good,,,,Very Good,,Very Good,,,Very Good,BART,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,Very Good,,Good,Very Good,Very Good,No,,,2 Trips,92.5,99.48436776,No,15.43686748,5.631112753
1262,IG,International,English,Male,Zheng Zhou,China,,Good,Fair,Very Good,Fair,Very Good,Very Good,Very Good,Good,,,,,Very Good,Hotel Shuttle,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Fair,,,,Very Good,Very Good,Very Good,No,,,2 Trips,87.5,94.89727442,No,55.74897053,38.88222144
1138,IG,International,English,Female,Seattle,US,,Good,Good,Very Good,Very Good,Good,,Very Good,Very Good,,,,,Good,Connecting flight,,,,,Yes,Business,Very Good,,Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,88.88888889,81.02432449,No,52.62713182,21.04780429
1321,IA,International,Spanish,Female,Lafayette,US,Contra Costa,Very Good,Very Good,Very Good,Very Good,,,Very Good,Very Good,Very Good,,Very Good,,Very Good,Private Car,,Off-Airport Parking,No,,Yes,Other,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,100,91.20726145,Yes,7.349257137,3.7641292
43,IA,International,English,Male,Paris,France,,Good,Good,Good,Good,,Very Good,,Very Good,,,,,,Hotel Shuttle,Very Good,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,88.88888889,100,No,32.2297655,17.86524166
814,IA,International,English,Female,North Las Vegas,US,,Good,Very Good,Good,Good,Very Good,Good,Very Good,Very Good,,,,,Good,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,88.63636364,80.53219478,No,44.56160155,26.05077893
1248,IA,International,English,Male,Pittsburgh,US,,Good,Good,Good,Good,Good,Good,Fair,Fair,,,,,,Connecting flight,,,,,No,Vacation,Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,70,97.92501826,Yes,14.0061961,0
719,IG,International,English,Male,Ft Worth,US,,Fair,Very Good,Very Good,Very Good,,,,Poor,,,,,,Connecting flight,,,,,No,Vacation,Very Poor,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,0 Trips,67.85714286,100,No,16.94478938,14.0047001
336,IA,International,English,Male,Chandler,US,,Good,Good,Fair,Very Good,Very Good,,Very Good,Very Good,,,,,Good,Connecting flight,,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,87.5,100,,58.72468432,0
1302,IG,International,English,Male,Clovis,US,,Good,Good,Fair,Very Good,,,Fair,Fair,,,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Fair,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,66.66666667,95.69501421,No,30.27060039,14.52299787
1295,IG,International,English,Female,Redding,US,,Good,Fair,Fair,Good,,Good,,Fair,,,,,,Hotel Shuttle,Very Good,,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,0 Trips,75,84.00652375,No,13.34181768,15.28813343
1162,IG,International,English,Male,Dallas,US,,Very Good,Very Good,Fair,Good,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Business,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,1 Trip,84.375,100,No,134.7906485,28.04574801
1159,IG,International,English,Male,Tucson,US,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Good,Taxi,Very Good,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,97.22222222,97.60151344,No,52.1730279,26.56381836
722,IG,International,English,Female,Los Angeles,US,,Good,Good,,Very Good,Very Good,,Very Good,Very Good,,Good,,,Good,Connecting flight,,,,,No,Visiting Friends and Relatives,Poor,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,80.55555556,97.88732983,No,15.02195799,0.213755639
597,IA,International,English,Male,Tel Aviv,Israel,,Good,,Fair,Very Good,,,,Very Good,,,,,Good,Private Car,,Curb Drop,No,,No,Business,Very Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,1 Trip,82.14285714,100,,39.71189816,0
723,IG,International,English,Male,Osaka,Japan,,Fair,Fair,Poor,Fair,Fair,Fair,Good,Good,Fair,Fair,Fair,Fair,Fair,Connecting flight,,,,,Yes,School,Fair,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,55,100,No,73.07432031,28.90201931
21,IG,International,English,Female,Taipei,Taiwan,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Good,Taxi,Very Good,,,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,97.22222222,96.62621035,,27.11790705,27.49648412
24,IG,International,English,Female,Taipei,Taiwan,,Very Good,Very Good,Fair,Good,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Business,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,1 Trip,84.375,100,Yes,104.3379717,11.88450154
903,IG,International,English,Female,Cambridge,United Kingdom,,Good,,Fair,,,,,Fair,,,,,Fair,Hotel Shuttle,Good,,No,,No,Business,Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,1 Trip,62.5,76.89543849,No,115.4870232,5.871189424
1141,IG,International,English,Male,Boston,US,,Good,Good,Good,Good,,,Very Good,Good,,,,,,Connecting flight,,,,,Yes,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,82.14285714,88.08051573,No,29.9520107,18.04668296
502,IG,International,English,Female,Los Angeles,US,,Very Good,,Very Good,Very Good,,Very Good,,Very Good,,,,,Fair,Connecting flight,,,,,Yes,Wedding/Funeral,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,93.75,97.49825857,No,28.76816127,12.17816301
688,IA,International,Spanish,Female,Tracy,US,,Fair,Very Good,Very Poor,Good,,,,Good,,,,,Good,Hotel Shuttle,Good,,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,72.22222222,100,No,38.53307589,19.9812418
150,IA,International,English,Male,Seattle,US,,Good,Good,Good,Good,,,Good,Good,,,,,,Private Car,,Curb Drop,No,,No,Vacation,Fair,Fair,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,68.75,99.71377417,No,31.28815205,15.78673579
542,IG,International,English,Male,Tel Aviv,Israel,,Very Good,,Very Good,Very Good,,,Very Good,Very Good,Very Good,,,,Very Good,Private Car,,Curb Drop,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,100,97.05469036,No,60.00246696,0.777715929
1325,IA,International,Spanish,Female,Nayarit,Mexico,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,,No,,2 Trips,100,100,,68.85123404,40.29854983
1326,IA,International,Spanish,Male,Nayarit,Mexico,,Very Good,Very Good,Very Good,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,Yes,Vacation,,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,100,100,No,11.50012572,27.44163379
898,IG,International,English,Female,Brighton,United Kingdom,,Good,Very Good,Good,Very Good,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,85.71428571,95.82094252,Yes,19.14911,7.556717576
902,IG,International,English,Female,Brighton,United Kingdom,,Good,Very Good,Good,Very Good,,,,Very Good,,,,,Fair,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,85.71428571,100,Yes,30.23909343,3.946793081
1352,IA,International,English,Female,Tampa,US,,Good,Good,Good,Very Good,,,,Very Good,,,,,Very Good,Limousine,Very Good,,No,,Yes,Business,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,2 Trips,91.66666667,93.64236975,No,90.94832906,29.69759641
1142,IG,International,English,Male,San Rafael,US,Marin,Very Good,Very Good,Good,Very Good,,,Very Good,Very Good,,,,,Very Good,Private Car,,Curb Drop,Yes,No,Yes,School,Very Good,Very Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,No,,,3+ Trips,97.22222222,92.57320233,No,13.84562207,0
593,IA,International,English,Male,San Francisco,US,San Francisco,Good,Very Good,Good,Very Good,,,,Good,,,,,Very Good,Shared Ride Van,Fair,,No,,No,Visiting Friends and Relatives,Good,Good,Very Good,Very Good,,,,Very Good,Very Good,Very Good,Yes,No,,2 Trips,80.55555556,93.5825409,,31.27767234,21.91089096
566,IA,International,English,Male,Bolinas,US,Marin,Very Good,Very Good,Good,Very Good,,,Very Good,Very Good,Very Good,,Very Good,,Good,Charter Service,Very Good,,No,,Yes,Visiting Friends and Relatives,Very Good,Fair,Very Good,Very Good,Good,,,Very Good,Very Good,Very Good,No,,,1 Trip,91.66666667,100,No,44.21737904,8.696436615
501,IG,International,English,Female,San Francisco,US,San Francisco,Good,,Fair,Good,,,Good,Good,Good,,,,,Private Car,,Domestic Hourly,No,,Yes,Vacation,Very Good,Good,Very Good,Very Good,Very Good,,,Very Good,Very Good,Very Good,No,,,3+ Trips,75,100,Yes,9.618602705,58.1789059
714,IG,International,English,Male,Palo Alto,US,Santa Clara,Very Good,Good,,Very Good,Very Good,Very Good,Very Good,Good,Good,Good,,,Good,Private Car,,International Garage G,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Very Good,,,Very Good,Very Good,Very Good,No,,,3+ Trips,89.58333333,100,No,0,11.63128177
769,IA,International,English,Female,Glascow,US,,Good,Fair,Very Poor,Very Good,,,,Very Good,,,,,Poor,BART,Very Good,,No,,Yes,Vacation,Very Good,Very Good,Very Good,Very Good,,Very Good,,Very Good,Very Good,Very Good,No,,,0 Trips,72.22222222,100,No,10.75383683,16.06719471
571,IA,International,English,Male,Athens,Greece,,Good,,Fair,Very Good,Good,,Very Good,Very Good,Very Good,Very Good,Very Good,,Fair,Private Car,,Curb Drop,No,,Yes,Visiting Friends and Relatives,Very Good,Fair,Very Good,Very Good,Fair,Very Good,,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,83.33333333,99.75796063,No,33.56354563,21.97011847
340,IA,International,English,Female,San Jose,US,Santa Clara,Very Good,Good,Very Good,Very Good,Good,Good,Very Good,Very Good,Good,Good,,Very Good,Very Good,Private Car,,Curb Drop,Yes,No,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Very Good,,Good,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,91.07142857,100,No,43.09593774,14.55928012
341,IA,International,English,Female,San Jose,US,Santa Clara,Very Good,Good,Very Good,Very Good,Good,Good,Very Good,Very Good,Good,Good,,Very Good,Very Good,Private Car,,Curb Drop,Yes,No,Yes,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Very Good,,Good,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,91.07142857,100,No,32.34419625,15.57119855
331,IA,International,English,Male,Oakland,US,Alameda,Good,Very Good,Very Good,Good,Good,,Fair,Fair,Good,,,,Fair,Private Car,,International Garage A,No,,No,Visiting Friends and Relatives,Very Good,Very Good,Very Good,Very Good,Very Good,,Very Good,Very Good,Very Good,Very Good,No,,,3+ Trips,77.27272727,90.30138258,No,14.69086367,27.65083568
1094,IA,International,English,Female,Los Angeles,US,,Very Good,Good,Good,Very Good,,,Very Good,Fair,,Very Good,,Fair,Very Good,Rental Car Center,Fair,,,,No,Business,Good,Very Good,Very Good,Very Good,,Very Good,Very Good,Very Good,Very Good,Very Good,No,,,3+ Trips,81.25,64.76891998,,113.0425275,4.249921747
362,IA,International,English,Female,San Clemente,US,,Very Good,,Very Good,Very Good,,,Poor,Very Good,,Very Good,,Very Good,,Rental Car Center,Very Good,,No,,No,Business,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,No,,,3+ Trips,92.5,100,No,78.7331104,24.8241813
327,IA,International,English,Female,Hayward,US,Alameda,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Private Car,,Curb Drop,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Yes,No,,3+ Trips,100,100,,30.11346848,0
1251,IA,International,English,Female,Oakland,US,Alameda,Fair,Good,Good,Very Good,Very Good,Very Good,Very Good,Very Good,Good,Very Good,Very Good,Good,Good,BART,Very Good,,No,,No,Vacation,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,Very Good,No,,,3+ Trips,89.0625,100,Yes,43.22416555,21.46750473
1166,IG,International,English,Male,Portland,US,,Good,,,Good,,,Fair,Good,,,,,,Private Car,,Curb Drop,No,,No,Visiting Friends and Relatives,Fair,Fair,Very Good,Very Good,,,,,Very Poor,Very Good,No,,,1 Trip,62.5,62.37648537,No,38.68309685,10.17634905
325,IA,International,English,Male,Novato,US,Marin,Good,Very Good,Poor,Good,,,,,,,,,Fair,Private Scheduled Bus,Very Good,,No,,No,Vacation,Very Good,Very Good,Fair,Fair,,,,Fair,Very Poor,Very Good,No,,,2 Trips,78.125,41.31738601,No,7.667311987,5.095988487
893,IG,International,English,Female,Chico,US,Other,Very Good,Very Good,,Very Good,,,,Very Good,,,,,Very Good,Connecting flight,,,,,No,Vacation,Very Good,,Very Good,Very Good,,,,,Poor,Very Good,No,,,3+ Trips,100,75.78004868,No,44.28738256,25.7644403
565,IA,International,English,Female,Menlo Park,US,San Mateo,Good,Good,Good,Very Good,,,Good,Very Good,,,,,Fair,Private Car,,Curb Drop,No,,Yes,Business,Very Good,Fair,Good,Good,Fair,,,Fair,Poor,Very Good,No,,,3+ Trips,77.77777778,63.40258532,No,55.71376349,17.60392332
1254,IA,International,English,Female,Monterey,US,,Good,Fair,Fair,Good,,Fair,Good,Good,Very Good,Good,Fair,Poor,Fair,Private Car,,Curb Drop,Yes,Yes,No,Business,Good,Poor,Fair,Fair,Fair,Fair,Fair,Good,Poor,Very Good,Yes,No,,3+ Trips,60.71428571,49.73930668,No,112.6394103,0
